sample_id,spectrum_path,crystal_system,source,license_or_permission,phase_purity_status,label_evidence,structure_identifier,spectrum_sha256,rruff_id,mineral_name,ideal_formula_display,ideal_formula_raw,measured_chemistry_raw,space_group,rruff_cell_crystal_system,sample_description,identification_status,official_record_url,raw_archive_member,raw_member_sha256,dif_archive_member,dif_member_sha256,evidence_path,dif_evidence_path,original_two_theta_min,original_two_theta_max,original_step_median,detected_peak_count_qc,contrast_q99_minus_q10,median_intensity_norm_10_80,negative_fraction_10_80,strict_matched_mp_id,strict_matched_mp_split,overlap_status,overlap_audit_confidence,overlap_note,selection_status,selection_rule_version,original_tier,benchmark_scope,freeze_date,dif_consistency_sqrt_pearson,dif_weighted_peak_coverage_5pct,dif_peak_recall_5pct,dif_best_global_shift_deg,dif_best_audit_fwhm_deg,strong_measured_peak_precision,unmatched_strong_measured_peak_count,role_assignment_hash,real_domain_role,adaptation_train_rank_within_class,role_assignment_seed,role_assignment_algorithm,role_assignment_status
RRUFF-R040095,spectra_10_80_step_002/R040095_Fluorapophyllite-_K.csv,tetragonal,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R040095; SG:P4/mnc; DIF_MEMBER_SHA256:6E04ED48E10D37AB3952230989E8FD9A8DBCE65A9B583AF05ECD12211843A909,76F2CC01196A449374E93AC5D68231A93FB385384F7E70465AEFC347D9BA08D7,R040095,Fluorapophyllite-(K),KCa4Si8O20F·8H2O,KCa_4_Si_8_O_20_F·8H_2_O,(K_0.90_Na_0.04_)Ca_3.96_Si_8.00_O_20_(F_0.82_(OH)_0.18_)·8H_2_O,P4/mnc,tetragonal,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R040095,Fluorapophyllite-(K)__R040095-1__Powder__Xray_Data_XY_RAW__9c617a459c5dc4960c1703e4bc42.txt,E15585420A168AA0EAD311FC9E1E9D1FC1DEBD896F7A05D101AFE19ED2DF74AD,Fluorapophyllite-(K)__R040095-1__Powder__DIF_File__11f807e44c8632d24b1813ab0e26.txt,6E04ED48E10D37AB3952230989E8FD9A8DBCE65A9B583AF05ECD12211843A909,evidence/R040095_Fluorapophyllite-_K_metadata.txt,structure_refs/R040095_Fluorapophyllite-_K_DIF.txt,5.0,89.99,0.0099999999999997,512,0.3848580441668589,0.0504731861191904,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,PRIMARY35,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.785292287641,0.970576375249,0.909090909091,0.04,0.35,1.0,0,9A5160F86FCEBF94310EDDC0528A14D69657F4BFC27D2292D8A57781873EB4F1,adaptation_validation,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R050372,spectra_10_80_step_002/R050372_Diaboleite.csv,tetragonal,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R050372; SG:P4mm; DIF_MEMBER_SHA256:5C961EAC65BE5315D16CE8479BE83865230788D8005082E0B9A8B810CA47A123,52807C79FFD55FC5808DB969D9542B991A4AA3FC014473E7BE672C5F9FD78467,R050372,Diaboleite,CuPb2Cl2(OH)4,CuPb_2_Cl_2_(OH)_4_,(Cu_0.91_Pb_0.09_)Pb_2.00_Cl_2.00_(OH)_4_,P4mm,tetragonal,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R050372,Diaboleite__R050372-1__Powder__Xray_Data_XY_RAW__7f7ae58773fc5d0e886c1a1f280c.txt,4DB69AC540D8AD236A5E8785D68A7860212087BF81EE9FA333071A73E773C89B,Diaboleite__R050372-1__Powder__DIF_File__497d062213f13caa3062d73a4627.txt,5C961EAC65BE5315D16CE8479BE83865230788D8005082E0B9A8B810CA47A123,evidence/R050372_Diaboleite_metadata.txt,structure_refs/R050372_Diaboleite_DIF.txt,5.0,90.0,0.0099999999999997,469,0.259887005653258,0.0338983050834777,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,PRIMARY35,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.753590271559,0.964487567755,0.913043478261,0.04,0.35,0.944444444444,1,8EEB53ED1FA0ECAAB88663D503CB6DA69838D736C12660EE308FF58DC8964F8D,adaptation_validation,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R040153,spectra_10_80_step_002/R040153_Pyrolusite.csv,tetragonal,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R040153; SG:P4_2/mnm; DIF_MEMBER_SHA256:51E90BA47BFCC18767B34FF53CCE4109F08BC761DABC544E7B3AFD326EC74583,70D36B29D8561ED3807C447EBFB77F0AC0C66D2C2E9A5FA86DDC3C0BBF2BDD1E,R040153,Pyrolusite,MnO2,MnO_2_,(Mn_0.97_Zn_0.02_Fe_0.01_)O_2_,P4_2/mnm,tetragonal,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R040153,Pyrolusite__R040153-1__Powder__Xray_Data_XY_RAW__dc54b1b84d7a42edda31d0c051bf.txt,0B0D3D03AC1D247205E4088C0DD5B94124C96CDA913DC5A7A338A42118B6B9BB,Pyrolusite__R040153-1__Powder__DIF_File__20078a1cb0af4306c4495ea64d09.txt,51E90BA47BFCC18767B34FF53CCE4109F08BC761DABC544E7B3AFD326EC74583,evidence/R040153_Pyrolusite_metadata.txt,structure_refs/R040153_Pyrolusite_DIF.txt,5.0,90.0,0.0099999999999997,598,0.2476617776857127,0.0616958029257742,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,BACKUP35_PROMOTED,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.735845862127,0.970229756234,0.9,0.06,0.35,0.5,7,E7DBE8CE2DC266894A1CFEF125189929DDA4F49467B05F36103BC326E02F71B6,final_real_test,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R050281,spectra_10_80_step_002/R050281_Garronite-Ca.csv,tetragonal,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R050281; SG:I-4m2; DIF_MEMBER_SHA256:E1CEAE37CD10A49CEFAD6BE3BC3CFECC4300278E572E352AB741050D020A45B4,95183ABE782F7CDCCD0EB3709ED4F104752C5D4B55CEB83BDD22E768E9316A3F,R050281,Garronite-Ca,Ca3(Al6Si10O32)·14H2O,Ca_3_(Al_6_Si_10_O_32_)·14H_2_O,(Na_0.94_K_0.06_)Ca_2.50_(Si_10.00_Al_6.00_)O_32_·13H_2_O,I-4m2,tetragonal,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R050281,Garronite-Ca__R050281-1__Powder__Xray_Data_XY_RAW__3b7303b43c676848574934d62e94.txt,F1867699ECEAA5DAC5AEFC755BB7B0AF42DD09A0F2AA1755D7BDA6E183A9EBDB,Garronite-Ca__R050281-1__Powder__DIF_File__4daf4bada98aa393fc0dd617f43f.txt,E1CEAE37CD10A49CEFAD6BE3BC3CFECC4300278E572E352AB741050D020A45B4,evidence/R050281_Garronite-Ca_metadata.txt,structure_refs/R050281_Garronite-Ca_DIF.txt,5.0,90.0,0.0099999999999997,276,0.2861842105266395,0.0208333333333278,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,PRIMARY35,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.674417618383,0.988340628731,0.9375,3.33066907388e-16,0.35,0.8,2,A63248E21DEADAC5ECAF22D26DD004BF9D9FFF77E28C6D1DDA8E6570537C8997,final_real_test,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R050412,spectra_10_80_step_002/R050412_Chiolite.csv,tetragonal,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R050412; SG:P4/mnc; DIF_MEMBER_SHA256:82502C8CE013B9EDF1B449B4A05F02C3EDA69237B9B3436DCB15E9513BBE3007,F2D3A2A1F7DBB1AB1026DF453B6BDA1168D68FDFE96D81970EC59DFB685E7D7D,R050412,Chiolite,Na5Al3F14,Na_5_Al_3_F_14_,(Na_4.96_K_0.04_)Al_3.00_F_14.00_ ; trace amounts of Si and Ca,P4/mnc,tetragonal,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R050412,Chiolite__R050412-1__Powder__Xray_Data_XY_RAW__84fee79a18046b14d8c5fdef2c45.txt,B73532E14F94B6B24E8FC441221DDE50515EE7422EA6D21A8179111447BBBBD9,Chiolite__R050412-1__Powder__DIF_File__93d4bc071412637a81ab45ca5ff5.txt,82502C8CE013B9EDF1B449B4A05F02C3EDA69237B9B3436DCB15E9513BBE3007,evidence/R050412_Chiolite_metadata.txt,structure_refs/R050412_Chiolite_DIF.txt,5.0,90.0,0.0099999999999997,446,0.231543624160702,0.0302013422825665,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,BACKUP35_PROMOTED,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.802103078298,0.96481175249,0.869565217391,0.04,0.35,0.9375,1,B789694CC23F26CCE8FC6EDCEA7900CA99E645E0407E98B85BA7E7552C51EE5F,final_real_test,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R060414,spectra_10_80_step_002/R060414_Baotite.csv,tetragonal,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R060414; SG:I4_1/a; DIF_MEMBER_SHA256:D76EBB5B0097CB7245D19DF8B687878DABB46FA0CBC8F569591149EC58B9D2B0,7049CFF4496D0E5047B4A6C9C24A24D6681281E887C4F4DF6687B8CDC542001D,R060414,Baotite,"Ba4(Ti,Nb,W)8O16(SiO3)4Cl","Ba_4_(Ti,Nb,W)_8_O_16_(SiO_3_)_4_Cl",Ba_4.00_(Ti_6.54_Nb^5+^_1.23_Fe^3+^_0.23_)O_16_(Si_1.00_O_3_)_4_Cl_1.00_,I4_1/a,tetragonal,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R060414,Baotite__R060414-1__Powder__Xray_Data_XY_RAW__3c42ee5610a81ef17c028d8a081a.txt,35195AD00A604E67A36B54F850D48AEF7E7F15948EAFC732325501E367D07CD2,Baotite__R060414-1__Powder__DIF_File__b932e8a4fd43b3e1f026d558584c.txt,D76EBB5B0097CB7245D19DF8B687878DABB46FA0CBC8F569591149EC58B9D2B0,evidence/R060414_Baotite_metadata.txt,structure_refs/R060414_Baotite_DIF.txt,5.0,90.0,0.0099999999999997,515,0.2935323383076696,0.0348258706476006,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,PRIMARY35,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.786111162533,0.98083769917,0.928571428571,0.04,0.35,0.965517241379,1,E00F08439D545EBE1A4BF4B2C98FD5FAD2F99CDE51711C7AB447C5E0C9E13407,final_real_test,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R060512,spectra_10_80_step_002/R060512_Hausmannite.csv,tetragonal,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R060512; SG:I4_1/amd; DIF_MEMBER_SHA256:BF0F928B01D787F8B9D02854D078FB824872FCB6F895E016A8252E325BE5EA92,CBDAFE6C2078396B6E509FFD458557CA5131E65EF8A45D1B01E66D4022D6E6EF,R060512,Hausmannite,Mn2+Mn3+2O4,Mn^2+^Mn^3+^_2_O_4_,Mn^2+^_0.99_Mn^3+^_1.98_O_4_,I4_1/amd,tetragonal,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R060512,Hausmannite__R060512-1__Powder__Xray_Data_XY_RAW__97282d2e60f5704e16d361d2e2c3.txt,F71352F484D10D9F9B6D26C3752F901B24E5E16878A1FB2C0EE23DB9A6C0B158,Hausmannite__R060512-1__Powder__DIF_File__0d02b901125a622443cafbebaa6e.txt,BF0F928B01D787F8B9D02854D078FB824872FCB6F895E016A8252E325BE5EA92,evidence/R060512_Hausmannite_metadata.txt,structure_refs/R060512_Hausmannite_DIF.txt,5.0,90.0,0.0099999999999997,598,0.4601769911761087,0.433628318580082,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,BACKUP35_PROMOTED,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.743019077552,0.988859496312,0.941176470588,0.04,0.35,0.413043478261,27,C1244EA2CB89DE8E9A239F5BF7ABCCC006C7A7F4F45F81FAED35DEAD1F2EAACB,final_real_test,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R050450,spectra_10_80_step_002/R050450_Kyanite.csv,triclinic,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R050450; SG:P-1; DIF_MEMBER_SHA256:27F25EF46051BD7702797849C92B25440BCD4584666C23F0B20A48CD4B345B54,391E075A04FA66CD689A99626160678A328B50F7B983DBA4718B740ECAA0A8D5,R050450,Kyanite,Al2OSiO4,Al_2_OSiO_4_,Al_2.00_OSi_1.00_O_4_,P-1,triclinic,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R050450,Kyanite__R050450-1__Powder__Xray_Data_XY_RAW__f6a7e49187be7af0abe539faf999.txt,9ABE6C752660C817B974F055B244E6D38ECAA830A15210F4142F0EED652925FE,Kyanite__R050450-1__Powder__DIF_File__f6185e696f16b3a46818d29b3af2.txt,27F25EF46051BD7702797849C92B25440BCD4584666C23F0B20A48CD4B345B54,evidence/R050450_Kyanite_metadata.txt,structure_refs/R050450_Kyanite_DIF.txt,5.0,90.0,0.0099999999999997,289,0.2119289340103037,0.0177664974619705,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,ELIGIBLE_NOT_SELECTED_PROMOTED_FINAL,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.744849901702,0.95577688217,0.888888888889,0.04,0.35,1.0,0,45D3E975983AB36411ED22F9364A88B98CCA6A2E44AD456942560CA5A39BC282,adaptation_train,3,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R060073,spectra_10_80_step_002/R060073_Sapphirine.csv,triclinic,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R060073; SG:P-1; DIF_MEMBER_SHA256:6A4A92E8E6EEA2617F5F0B1A11FF45D401A05D96DF9C78755007F565838C4FB6,ABFC1AC43A7F16579AD6C94EFCD336670464A8090B64DDAA85FA83B71C2C5FA0,R060073,Sapphirine,Mg4(Mg3Al9)O4[Si3Al9O36],Mg_4_(Mg_3_Al_9_)O_4_[Si_3_Al_9_O_36_],Mg_4_(Mg_3.32_Al_8.34_Fe^2+^_0.42_)O_4_(Si_3.5_Al_8.5_O_36_),P-1,triclinic,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R060073,Sapphirine__R060073-1__Powder__Xray_Data_XY_RAW__fa17d4cfebe221b2f085c381dcd2.txt,FBE76C97D9FB09A7184C0693C6A31B4E497C3F3578EC769626F56799380DF03C,Sapphirine__R060073-1__Powder__DIF_File__af496a084a1b35667a794fc82398.txt,6A4A92E8E6EEA2617F5F0B1A11FF45D401A05D96DF9C78755007F565838C4FB6,evidence/R060073_Sapphirine_metadata.txt,structure_refs/R060073_Sapphirine_DIF.txt,5.0,90.0,0.0099999999999997,533,0.3180327868856379,0.059016393441611,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,BACKUP35_PROMOTED,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.890575685972,0.91564222482,0.754385964912,0.04,0.35,1.0,0,0852BBD1AA130344711F008823C90127ECD682487A23B31D540AE8C621B0AB3A,adaptation_train,1,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R061121,spectra_10_80_step_002/R061121_Axinite-_Mn.csv,triclinic,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R061121; SG:P-1; DIF_MEMBER_SHA256:F90D26A8240DDD19B124E07BF216ACB12EB9828024735E8D474368784CC22EBF,A7F5E500692BFBB27171CA681C360A11C2F6D2E9DDC774FB3943ED7F32D4C12F,R061121,Axinite-(Mn),Ca4Mn2+2Al4[B2Si8O30](OH)2,Ca_4_Mn^2+^_2_Al_4_[B_2_Si_8_O_30_](OH)_2_,(Ca_1.93_Mn_0.07_)(Mn^2+^_0.87_Zn_0.08_Fe^2+^_0.05_)(Al_1.95_Fe^3+^_0.05_)BSi_4.00_O_15_(OH) ; OH and B assumed by stoichiometry,P-1,triclinic,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R061121,Axinite-(Mn)__R061121-1__Powder__Xray_Data_XY_RAW__656480837ce1396a3aed14017b27.txt,1365B0381FC1DDE1CA633FE90BC05AB151568F1AB9E0D5097391984D760190D5,Axinite-(Mn)__R061121-1__Powder__DIF_File__f103fc34348a12ef243df5220a4e.txt,F90D26A8240DDD19B124E07BF216ACB12EB9828024735E8D474368784CC22EBF,evidence/R061121_Axinite-_Mn_metadata.txt,structure_refs/R061121_Axinite-_Mn_DIF.txt,5.0,90.0,0.0099999999999997,488,0.2198952879575698,0.1256544502665098,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,ELIGIBLE_NOT_SELECTED_PROMOTED_FINAL,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.825433303359,0.897921908264,0.833333333333,0.04,0.35,1.0,0,261B3CC6E78DEC5917B4D4AD262D6D2EFDB7E3BF55697EB16AD8FB8DDB60A370,adaptation_train,2,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
RRUFF-R050217,spectra_10_80_step_002/R050217_Weloganite.csv,triclinic,RRUFF official XY_RAW and DIF archives,Local research use with mandatory RRUFF citation; redistribution rights are not asserted; public release bundle omits spectra and DIF files,nominal_single_mineral_supported_by_RRUFF_metadata_and_measured_DIF_consistency; quantitative_phase_fraction_not_claimed,Official measured powder profile; confirmed XRD identification; paired DIF space group; measured-vs-DIF consistency audit passed,RRUFF:R050217; SG:P1; DIF_MEMBER_SHA256:79DD7496D9812C4696E571F6ED384BD4531E3EE3366D5CD7CC579EA0D66E2B6B,5D7CEA9AFA45F66C20D183FD08E058D181E363A3D958CBC3CB493F181BCE140C,R050217,Weloganite,Na2Sr3Zr(CO3)6·3H2O,Na_2_Sr_3_Zr(CO_3_)_6_·3H_2_O,Na_2.00_(Sr_2.93_Ca_0.07_)(Zr_0.90_Hf_0.10_)(CO_3_)_6_·3H_2_O,P1,triclinic,Powder,The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis,https://www.rruff.net/odr/rruff_sample/R050217,Weloganite__R050217-1__Powder__Xray_Data_XY_RAW__e2d119f9e30a4d11f4f872a2317a.txt,8459922D115F1E07BA25D0011111AAE7894E758A7CD61B10A653E39EA50BB5BA,Weloganite__R050217-1__Powder__DIF_File__8926e510d87936d9d76a1965096c.txt,79DD7496D9812C4696E571F6ED384BD4531E3EE3366D5CD7CC579EA0D66E2B6B,evidence/R050217_Weloganite_metadata.txt,structure_refs/R050217_Weloganite_DIF.txt,5.0,90.0,0.0099999999999997,405,0.2848920863300672,0.0302158273366917,0.0,,,NO_KNOWN_STRICT_RRUFF_MP_MATCH__STRUCTURE_OVERLAP_NOT_EXCLUSION_GATE_FOR_MEASUREMENT_DOMAIN_TEST,final_scope_resolved,This benchmark measures simulation-to-experiment measurement-domain transfer. It is not claimed as an unseen-structure benchmark. No known strict RRUFF–MP mapping match was detected.,FROZEN_FINAL_REAL_TEST,rruff-real-pxrd-70-final-v1,PRIMARY35,measurement_domain_external_test_not_unseen_structure_test,2026-07-24,0.794179229277,0.956518476999,0.913043478261,0.02,0.35,1.0,0,51C3BE99A04C11BFB3276FD9C421C03B572C2A3A1F5F711CE1444E8DF9D02EE9,adaptation_validation,,20260724,"sha256-v1: SHA256(seed|crystal_system|sample_id), ascending within class",FROZEN_BEFORE_MODEL_ACCESS
